custpr_delete	Delete Customer	ग्राहक डिलीट करें	Customer delete kare	ਡਿਲੀਟ ਕਸਟਮਰ	ഉപഭോക്താവിനെ ഇല്ലാതാക്കുക
custpr_title	Customer	ग्राहक	Customer	ਕਸਟਮਰ	ഉപഭോക്താവ്
profile_title	Profile	प्रोफाइल	Profile	ਪ੍ਰੋਫਾਇਲ	പ്രൊഫൈൽ
editcst_title_mobile	Add Customer Mobile	मोबाइल नंबर जोड़ें	Customer ka mobile jode	ਮੋਬਾਇਲ ਨੰਬਰ ਜੋੜੋ	ഉപഭോക്തൃ മൊബൈൽ ചേർക്കുക
editcst_title_name	Update Customer Name	नाम बदलें	Customer ka naam jode	ਨਾਮ ਬਦਲੋ	ഉപഭോക്താവിന്റെ പേര് അപ്ഡേറ്റുചെയ്യുക
editmerchant_title_name	Update Account Name	खाते का नाम बदलें	Account ka naam badle	ਖਾਤੇ ਦਾ ਨਾਮ ਬਦਲੋ	അക്കൗണ്ട് പേര് അപ്ഡേറ്റുചെയ്യുക
delcst_title	Delete Customer	ग्राहक डिलीट करें	Customer delete kare	ਡਿਲੀਟ ਕਸਟਮਰ	ഉപഭോക്താവിനെ ഇല്ലാതാക്കുക
delcst_msg_settlement	Balance of this customer is not 0. Please settle before removing.	ग्राहक का बैलेंस 0 नहीं है। ग्राहक हटाने के लिए हिसाब बराबर करना जरुरी है।	Is customer ka balance 0 nahi hai. Delete karne se pehle aapko balance 0 karna hoga.	\"ਕਸਟਮਰ ਦਾ ਬੈਲੰਸ 0 ਨਹੀਂ ਹੈ। ਕਸਟਮਰ ਹਟਾਉਣ ਤੋਂ ਪਹਿਲਾਂ ਹਿਸਾਬ ਬਰਾਬਰ ਕਰੋ। \"	ഈ ഉപഭോക്താവിന്റെ ബാലൻസ് 0 അല്ല. നീക്കംചെയ്യുന്നതിന് മുമ്പ് ദയവായി സ്ഥീധികരിക്കുക
delcst_msg	The customer will be removed from your account. The customer will still be able to view their transactions through SMS.	ग्राहक को आपके खाते से हटा दिया जाएगा। ग्राहक अभी भी अपने SMS से बैलेंस और अपने डिटेल देख पायेगा।	Customer ko aapke Account se hata diya jayega. Customer iske baad bhi SMS me aaye huye link se ye dekh sakenge.	ਕਸਟਮਰ ਨੂੰ ਤੁਹਾਡੇ ਖਾਤੇ ਤੋਂ ਹਟਾ ਦਿੱਤਾ ਜਾਵੇਗਾ। ਕਸਟਮਰ ਹਜੇ ਵੀ ਆਪਣੇ ਵੱਲੋ SMS ਵਿੱਚ ਸਾਰੇ ਰਿਕਾਰਡ ਦੇਖ ਸਕੇਗਾ।	നിങ്ങളുടെ അക്കൗണ്ടിൽ നിന്ന് ഉപഭോക്താവ് നീക്കംചെയ്യും. ഉപഭോക്താവിന് അവരുടെ ഇടപാടുകൾ എസ്എംഎസ് വഴി തുടർന്നും കാണാൻ സാധിക്കും.
delcst_msg_no_mobile	This customer will be deleted permanently and cannot be recovered	इस ग्राहक को हमेशा के लिए डिलीट कर दिया जायेगा और दोबारा जोड़ना असंभव होगा	Is customer ko hamesha ke liye delete kar diya jayega aur dobara joda nahi jaa sakega	ਇਸ ਕਸਟਮਰ ਨੂੰ ਪਰਮਾਨੇੰਟਲੀ ਡਿਲੀਟ ਕਰ ਦਿੱਤਾ ਜਾਵੇਗਾ ਅਤੇ ਇਸਨੂੰ ਦੋਬਾਰਾ ਜੋੜਨਾ ਅਸੰਭਵ ਹੈ	ഈ ഉപഭോക്താവ് ശാശ്വതമായി ഇല്ലാതാക്കപ്പെടും, വീണ്ടെടുക്കാനാവില്ല
delcst_confirm	Remove	हटाओ	Delete	ਹਟਾਓ	നീക്കം ചെയ്യുക 
delcst_settlement_label_credit	Give Credit of %1$s	%1$s का उधार जोड़ें	%1$s ka udhaar diya	%1$s ਦਾ ਉਧਾਰ ਜੋੜੋ	%1$s എന്നതിന്റെ കടം നൽകുക
delcst_settlement_label_payment	Accept payment of %1$s	%1$s का पेमेंट जमा करें	%1$s ka payment liya	%1$s ਦਾ ਪੇਮੇਂਟ ਜਮਾ ਕਰੋ	%1$s പേയ്മെന്റ് സ്വീകരിക്കുക
edit_name_not_allowed	Name change is not possible as you have already changed your account name 3 times. Please contact the OkCredit team in case you have any more questions.	आपने 3 बार खाते का नाम बदल लिया है और अब आपके खाते का नाम बदलना संभव नहीं है। किसी और सवाल के लिए OkCredit टीम से संपर्क करें।	Aap apne Account ka naam 3 baar badal chuke hain. Ab naam badalna sambhav nahi hai. Apne sawaalon ke jawaab ke liye OkCredit team se sampark kare.	ਤੁਸੀਂ ਪਹਿਲਾਂ ਹੀ 3 ਵਾਰ ਨਾਮ ਬਦਲ ਚੁਕੇ ਹੋ ਇਸ ਕਰਕੇ ਹੁਣ ਤੁਹਾਡੇ ਖਾਤੇ ਦਾ ਨਾਮ ਨਹੀਂ ਬਦਲਿਆ ਜਾ ਸਕਦਾ	നിങ്ങളുടെ അക്കൗണ്ട് പേര് 3 തവണ ഇതിനകം മാറ്റിയതുപോലെ പേര് മാറ്റം സാധ്യമല്ല. നിങ്ങൾക്ക് എന്തെങ്കിലും ചോദ്യങ്ങൾ ഉണ്ടെങ്കിൽ ദയവായി OkCredit ടീമിനെ ബന്ധപ്പെടുക.
name_change_allowed	You can edit your business name %1$s more times	आप अपने खाते का नाम सिर्फ %1$s बार बदल सकते हैं	Aap apne Account ka naam %1$s baar badal payenge	ਤੁਸੀਂ ਆਪਣੇ ਖਾਤੇ ਦੇ ਨਾਮ ਨੂੰ ਸਿਰਫ %1$s ਵਾਰ ਬਦਲ ਸਕਦੇ ਹੋ	നിങ്ങളുടെ ബിസിനസ്സ് പേര് %1$s കൂടുതൽ തവണ നിങ്ങൾക്ക് എഡിറ്റുചെയ്യാനാകും
name_change_allowed_once	You can edit your business name only 1 more time	आप अपने खाते का नाम आखिरी 1 बार बदल सकते हैं	Aap apne Account ka naam bas aakhiri 1 baar badal sakte hain	ਤੁਸੀਂ ਆਪਣੇ ਖਾਤੇ ਦੇ ਨਾਮ ਨੂੰ ਸਿਰਫ 1 ਹੋਰ ਵਾਰ ਬਦਲ ਸਕਦੇ ਹੋ	നിങ്ങളുടെ ബിസിനസ്സ് പേര് നിങ്ങൾക്ക് ഒരു തവണ മാത്രം എഡിറ്റുചെയ്യാം
reset_pwd_otp_expired	OTP expired. Please go back and try again.	OTP का समय सीमा समाप्त, कृपया दोबारा प्रयास करें	OTP expire ho gaya. Kripya dobara prayas kare.	OTP ਦਾ ਸਮਾਂ ਸੀਮਾ ਖਤਮ, ਕਿਰਪਾ ਕਰਕੇ ਦੋਬਾਰਾ ਕੋਸ਼ਿਸ਼ ਕਰੋप्रयास करें	OTP expired. ദയവായി തിരിച്ചുപോയി വീണ്ടും ശ്രമിക്കൂ.
update_notification	New update available. Go to Play Store.	नया अपडेट आ गया है, प्ले स्टोर जायें	Naya update aa gaya hai. Play Store jaaye.	ਨਵਾਂ ਅਪਡੇਟ ਅਵੈਲਬਲ ਹੈ, ਪਲੇ ਸਟੋਰ ਜਾਓ	പുതിയ അപ്ഡേറ്റ് ലഭ്യമാണ്. Play Store-യിലേക്ക് പോകുക.
reminder_notification	Reminder will be sent on 5th. Update your balances.	रिमाइंडर 5 तारीख को भेजा जायेगा, सारे कस्टमर के बैलेंस अपडेट कर दें	Reminder 5th ko bheja jayega. Saare account update Kar len.	ਰੇਮਾਇੰਡਰ 5 ਤਾਰੀਕ ਨੂੰ ਭੇਜਿਆ ਜਾਵੇਗਾ, ਸਾਰੇ ਕਸਟਮਰਸ ਦੇ ਬੈਲੰਸ ਅਪਡੇਟ ਕਰ ਦੋ	5-ന് ഓർമ്മപ്പെടുത്തൽ അയയ്ക്കും. നിങ്ങളുടെ ബാലൻസുകൾ കാലികമാക്കുക.
update	Update	अपडेट	Update	ਅਪਡੇਟ	അപ്ഡേറ്റ് ചെയ്യുക
browser_not_found	No application on your phone can handle this request. Please install a web browser.	आपके फ़ोन का कोई भी ऐप्प इस रिक्वेस्ट को पूरा करने में सक्षम नहीं है। कृपया वेब ब्राउज़र इनस्टॉल करें	Aapke phone ka koi bhi App is request ko handle nahi karta. Kripya web browser install kare.	ਤੁਹਾਡੇ ਫੋਨ ਦਾ ਕੋਈ ਭੀ ਐੱਪ ਇਸ ਰੇਕੁਐਸਟ ਨੂੰ ਪੂਰਾ ਨਹੀਂ ਕਰ ਸਕਦਾ ਹੈ, ਕਿਰਪਾ ਕਰ ਕੇ ਵੇਬ ਬਰੋਜ਼ਰ ਇੰਸਟਾਲ ਕਰੋ।	നിങ്ങളുടെ ഫോണിൽ ഒരു ആപ്ലിക്കേഷനും ഈ അഭ്യർത്ഥന കൈകാര്യം ചെയ്യാൻ കഴിയില്ല. ഒരു വെബ് ബ്രൌസർ ഇൻസ്റ്റാൾ ചെയ്യുക.
err_service_unavailable_title	Service Unavailable	सेवा उप्लब्ध् नहीं है	Service uplabdh nahi hai	ਸੇਵਾ ਉਪਲੱਬਧ ਨਹੀਂ	സേവനം ലഭ്യമല്ല
err_service_unavailable	OkCredit team is working to fix this issue. Please try again later.	OkCredit टीम इस पर काम कर रही है, कृपया थोड़ी देर बाद दोबारा प्रयास करें	OkCredit team is par kaam kar rahi hai. Kripya dobara prayas kare.	OkCredit ਟੀਮ ਇਸ ਤੇ ਕੰਮ ਕਰ ਰਹੀ ਹੈ, ਕਿਰਪਾ ਕਰਕੇ ਦੋਬਾਰਾ ਕੋਸ਼ਿਸ਼ ਕਰੋ	ഈ പ്രശ്നം പരിഹരിക്കാൻ OkCredit ടീം പ്രവർത്തിക്കുന്നു. പിന്നീട് വീണ്ടും ശ്രമിക്കുക.
home_sort_name	Name	नाम	Naam	ਨਾਮ	പേര്
home_sort_balance	Amount	राशि	Amount	ਰਕਮ	തുക
home_sort_recent	Recent	नया	Latest	ਸਮਾਂ	സമീപകാല
verify_otp_msg	For security, your mobile will be verified before you proceed with registration.	आपका OkCredit खाता बनाने से पहले आपके फ़ोन नंबर को वेरीफाई किया जायेगा	Security ke liye, aapke mobile ko registration se pehle verify kiya jayega	ਖਾਤੇ ਦੀ ਸੇਫਟੀ ਲਈ ਤੁਹਾਡੇ ਮੋਬਾਇਲ ਨੰਬਰ ਨੂੰ ਵੈਰੀਫਾਈ ਕਿੱਤਾ ਜਾਏਗਾ	സുരക്ഷയ്ക്കായി, നിങ്ങൾ രജിസ്ട്രേഷൻ തുടരുന്നതിന് മുമ്പ് നിങ്ങളുടെ മൊബൈൽ പരിശോധിച്ചുറപ്പിക്കേണ്ടതാണ്.
slide1_title	Record Udhaar/Jama Digitally	उधार / पेमेंट का डिजिटल रिकॉर्ड	Udhaar / Payment ka Digital Record	ਉੱਧਾਰ-ਜਮਾ ਦਾ ਡਿਜਿਟਲ ਰਿਕਾਰਡ	പറ്റു ഡിജിറ്റൽ ആയി രേഖപ്പെടുത്തുക
slide1_subtitle	Good Bye Pen, Paper &amp; Calculator	कॉपी, कलम, कैलकुलेटर अलविदा	Kaagaj, Kalam &amp; Calculator ko kijiye alwida	ਕਾਪੀ, ਕਲਮ ਤੇ ਕੈਲਕੁਲੇਟਰ ਨੂੰ ਕਹੋ ਅਲਵਿਦਾ	വിട പറയു പേനയോടും പേപ്പറിനോടും കാല്കുലേറ്റോറിനോടും 
slide2_title	Customer gets free SMS	ग्राहक को फ्री SMS अपडेट	Customer ko free SMS milega	ਕਸਟਮਰ ਨੂੰ ਫ੍ਰੀ SMS ਬੈਲੰਸ ਅਪਡੇਟ	ഉപഭോക്താവ് സൌജന്യമായി SMS ലഭിക്കുന്നു
slide2_subtitle	No confusion. No tension.	नो कन्फ्यूजन, नो टेंशन	No confusion. No tension.	ਨੋ ਉਲਝਣ, ਨੋ ਟੇਂਸ਼ਨ	ആശയക്കുഴപ്പം ഇല്ല. ടെൻഷൻ ഇല്ല
slide3_title	Use Anywhere. Anytime.	कहीं भी, कभी भी इस्तेमाल करें	Kahi bhi, Kabhi bhi use kare.	ਜਿੱਥੇ ਮਰਜੀ, ਜਦੋਂ ਮਰਜੀ ਵਰਤੋ	എവിടെനിന്നും ഉപയോഗിക്കാം. ഏതുസമയത്തും.
slide3_subtitle	100&#37; Safe, Secure, Personal Diary	100% सेफ, सिक्योर, पर्सनल डायरी	100% Safe, Secure, Personal Diary	100% ਸੇਫ, ਸਿਕਯੋਰ, ਪਰਸਨਲ ਡਾਇਰੀ	100% സുരക്ഷിതമായ, സ്വകാര്യ ഡയറി
swipe_to_learn	Swipe to learn more	और जानने के लिए स्वाइप कीजिये	Aur jaankari ke liye swipe kare	ਜਾਣਕਾਰੀ ਲਈ ਸਵਾਇਪ ਕਰੋ	കൂടുതൽ അറിയാൻ സ്വൈപ്പുചെയ്യുക
digital_india_1	Digital	डिजिटल	Digital	ਡਿਜਿਟਲ	ഡിജിറ്റൽ
digital_india_2	Udhar Khata	उधार खाता	Udhaar Khaata	ਉਧਾਰ ਖਾਤਾ	പറ്റു ബുക്ക് 
enter_otp	Enter OkCredit OTP received by SMS	OkCredit द्वारा SMS से भेजा हुआ OTP दर्ज करें	SMS se aaya hua OkCredit OTP daale	SMS ਵਿਚ ਆਇਆ OKਕ੍ਰੇਡਿਟ ਦਾ OTP ਇੰਟਰ ਕਰੋ	SMS മുഖേന ലഭിച്ച OkCredit OTP നൽകുക
autoverifying	Auto verifying OTP from SMS	SMS से OTP ऑटो-वेरीफाई करने की कोशिश हो रही है	SMS se aaya hua OTP auto verify kiya jaye	ਆਟੋ-ਵੇਰੀਫਾਈਂਗ OTP	SMS ൽ നിന്ന് OTP പരിശോധിക്കുന്നു
checking_otp	Checking OTP	OTP चेक किया जा रहा है	OTP check kiya jaa raha...	ਚੈਕਿੰਗ OTP	OTP പരിശോധിക്കുന്നു
verification_success	Verification Successful	मोबाइल वेरिफिकेशन सफल	Verification safal	ਵੈਰੀਫਿਕੇਸ਼ਨ ਸਫਲ	പരിശോധന വിജയകരം
verify_sms	Verify by SMS	SMS भेज के वेरीफाई करें	SMS se verify kare	SMS ਨਾਲ ਵੈਰੀਫਾਈ	SMS ഉപയോഗിച്ച് പരിശോധിക്കുക
record_first_credit_title	Record your first credit	पहला उधार रिकॉर्ड करें	Apna pehla udhaar record kare	ਪਹਿਲਾ ਉਧਾਰ ਰਿਕਾਰਡ ਕਰੋ	നിങ്ങളുടെ ആദ്യ കടം റെക്കോർഡുചെയ്യുക
record_first_credit_desc	Click on the Test customer to add credit given and send SMS balance update	टेस्ट कस्टमर पर क्लिक कर के दिया हुआ उधार जोड़ें और फ्री SMS बैलेंस अपडेट भेजें	Test customer par click kar, diya hua udhaar jodein aur SMS balance update bheje	ਟੈਸਟ ਕਸਟਮਰ ਤੇ ਕਲਿਕ ਕਰ ਕੇ ਦਿੱਤਾ ਹੋਇਆ ਉਧਾਰ ਜੋੜੋ ਅਤੇ ਕਸਟਮਰ ਨੂੰ ਫ੍ਰੀ SMS ਬੈਲੇਂਸ ਅਪਡੇਟ ਭੇਜੋ	കടം നൽകിയ ശേഷം SMS ബാലൻസ് അപ്ഡേറ്റ് അയയ്ക്കാൻ ടെസ്റ്റ് ഉപഭോക്താവിനെ ക്ലിക്ക് ചെയ്യുക
skip	Skip	रहने दें	Skip	ਛੱਡੋ	ഒഴിവാക്കുക
add_first_cst_title	Add your first Customer	अपना पहला ग्राहक जोड़ें	Apna pehla customer jode	ਆਪਣਾ ਪਹਿਲਾ ਕਸਟਮਰ ਜੋੜੋ	നിങ്ങളുടെ ആദ്യ കസ്റ്റമർ ചേർക്കുക
add_first_cst_desc	Click on the button below to add a new customer and record their balances	नए ग्राहक को अपने खाते में जोड़ने के लिए नीचे दिए बटन को क्लिक कीजिये	Niche button par click kar, naya customer jodein aur unka udhaar aur payment likhe	ਨਵੇਂ ਕਸਟਮਰ ਨੂੰ ਆਪਣੇ ਖਾਤੇ ਵਿਚ ਜੋੜਣ ਲਈ ਥੱਲੇ ਬਟਨ ਨੂੰ ਕਲਿਕ ਕਰੋ	ഒരു പുതിയ ഉപഭോക്താവിനെ ചേർത്ത് അവരുടെ ബാലൻസുകൾ റെക്കോർഡ് ചെയ്യുന്നതിന് ചുവടെയുള്ള ബട്ടണിൽ ക്ലിക്കുചെയ്യുക
tut_customer_screen_desc	Click on \'Give Credit\' button to record credit given to your customer	\'उधार  दिया \' बटन पे क्लिक कर, ग्राहक को दिए उधार दर्ज करें	\'Udhaar diya\' button par click kar, customer ko diya hua udhaar jode	\'ਉਧਾਰ ਦਿੱਤਾ \' ਬਟਨ ਤੇ ਕਲਿਕ ਕਰ ਕੇ ਕਸਟਮਰ ਨੂੰ ਦਿੱਤੇ ਹੋਏ ਉਧਾਰ ਨੂੰ ਰਿਕਾਰਡ ਕਰੋ	നിങ്ങളുടെ ഉപഭോക്താവിന് നൽകിയ കടം റെക്കോർഡ് ചെയ്യാൻ  \'കടം നൽകുക\' എന്നുള്ള ബട്ടണിൽ ക്ലിക്കുചെയ്യുക
tut_add_txn_desc_credit	Enter credit amount. Attach note or bill image by clicking on the pin icon	उधार राशि जोड़ें। पिन आइकॉन पर क्लिक कर, रिमार्क या बिल की फोटो भी जोड़ सकते हैं	Udhaar ka amount jode. Bill ki photo ya note jodne ke liye, pin icon par click kare.	ਉਧਾਰ ਦੀ ਰਕਮ ਜੋੜੋ, ਪਿਨ ਆਇਕਾਨ ਤੇ ਕਲਿਕ ਕਰ ਕੇ ਰਿਮਾਰ੍ਕ ਜਾਂ ਬਿਲ ਦੀ ਫੋਟੋ ਭੀ ਜੋੜ ਸਕਦੇ ਹੋ	വായ്പാ തുക നൽകുക. പിൻ ഐക്കണിൽ ക്ലിക്കുചെയ്ത് കുറിപ്പ് അല്ലെങ്കിൽ ബിൽ ഇമേജ് അറ്റാച്ചുചെയ്യുക
tut_add_txn_desc_payment	Enter payment amount. Attach note or bill image by clicking on the pin icon	पेमेंट राशि जोड़ें। पिन आइकॉन पर क्लिक कर, रिमार्क या बिल की फोटो भी जोड़ सकते हैं	Payment amount jode. Bill ki photo ya note jodne ke liye pin icon par click kare	ਜਮਾ ਦੀ ਰਕਮ ਜੋੜੋ, ਪਿਨ ਆਇਕਾਨ ਤੇ ਕਲਿਕ ਕਰ ਕੇ ਰਿਮਾਰ੍ਕ ਜਾਂ ਬਿਲ ਦੀ ਫੋਟੋ ਭੀ ਜੋੜ ਸਕਦੇ ਹੋ	പേയ്മെന്റ് തുക നൽകുക. പിൻ ഐക്കണിൽ ക്ലിക്കുചെയ്ത് കുറിപ്പ് അല്ലെങ്കിൽ ബിൽ ഇമേജ് അറ്റാച്ചുചെയ്യുക
tut_add_txn_desc_return	Enter return amount. Attach note or bill image by clicking on the pin icon	वापसी राशि जोड़ें। पिन आइकॉन पर क्लिक कर, रिमार्क या बिल की फोटो भी जोड़ सकते हैं	Waapsi amount jode. Bill ki photo ya note jodne ke liye pin icon par click kare	ਵਾਪਸੀ ਦੀ ਰਕਮ ਜੋੜੋ, ਪਿਨ ਆਇਕਾਨ ਤੇ ਕਲਿਕ ਕਰ ਕੇ ਰਿਮਾਰ੍ਕ ਜਾਂ ਬਿਲ ਦੀ ਫੋਟੋ ਭੀ ਜੋੜ ਸਕਦੇ ਹੋ	റിട്ടേൺ തുക നൽകുക. കുറിപ്പ്പുകൾക്ക് പിൻ ഐക്കണിൽ ക്ലിക്കു ചെയ്യുക. അല്ലെങ്കിൽ ബിൽ ഇമേജ് അറ്റാച്ചുചെയ്യുക.
tut_confirm_txn_desc_credit	Your customer would receive a free SMS with their balances and OkCredit account link.	आपके ग्राहक को फ्री SMS द्वारा उनका बैलेंस और अकाउंट लिंक भेजा जायेगा	Aapke customer ko, unke len-den ka amount, balance aur unka OkCredit khata (link ke saath), ek free SMS bheja jayega.	ਆਪਣੇ ਕਸਟਮਰ ਨੂੰ ਫ੍ਰੀ SMS ਵਿਚ ਬੈਲੇਂਸ ਅਤੇ ਖਾਤੇ ਦਾ ਲਿੰਕ ਭੇਜਿਆ ਜਾਏਗਾ	നിങ്ങളുടെ ഉപഭോക്താവിന് അവരുടെ സന്തുലനവും OkCredit അക്കൗണ്ട് ലിങ്കും ഉപയോഗിച്ച് സൌജന്യ SMS ലഭിക്കും.
tut_confirm_txn_desc_payment	Enter your OkCredit account password to confirm payment	अपने OkCredit खाते के पासवर्ड से, पेमेंट कन्फर्म करें	Apna password daal kar payment confirm kare	ਆਪਣੇ OKਕ੍ਰੇਡਿਟ ਖਾਤੇ ਦੇ ਪਾਸਵਰਡ ਨਾਲ ਜਮਾ ਕੰਫਰਮ ਕਰੋ	പേയ്മെന്റ് സ്ഥിരീകരിക്കുന്നതിന് നിങ്ങളുടെ OkCredit അക്കൗണ്ട് പാസ്സ്‌വേർഡ്‌ നൽകുക
tut_add_cst_name_desc	Add name of customer or import multiple contacts directly from phone contacts	ग्राहक का नाम दर्ज करें या अपने फ़ोन के कांटेक्ट लिस्ट से डायरेक्ट जोड़ें	Customer ka naam jode ya apne phonebook se import kare	ਕਸਟਮਰ ਦਾ ਨਾਮ ਜੋੜੋ	ഉപഭോക്താവിന്റെ പേര് ചേർക്കുക അല്ലെങ്കിൽ ഫോൺ കോൺടാക്റ്റുകളിൽ നിന്ന് നേരിട്ട് നിരവധി കോൺടാക്റ്റുകൾ ഇമ്പോർട്ടുചെയ്യുക
tut_add_cst_mobile_desc	Add mobile of customer or import it directly from phone contacts	ग्राहक का मोबाइल दर्ज करें या अपने फ़ोन के कांटेक्ट लिस्ट से डायरेक्ट जोड़ें	Customer ka mobile number jode ya apne phone contacts se chune	ਕਸਟਮਰ ਦਾ ਮੋਬਾਇਲ ਜੋੜੋ 	കസ്റ്റമർ മൊബൈൽ ചേർക്കുക അല്ലെങ്കിൽ ഫോൺ കോൺടാക്റ്റുകളിൽ നിന്നും നേരിട്ട് ഇമ്പോർട്ടുചെയ്യുക
old_balance_button_text	Add Old Balance	पुराना बैलेंस जोड़ें	Purana Balance Jode	ਪੁਰਾਣਾ ਬੈਲੇਂਸ ਜੋੜੋ	പഴയ ബാലൻസ് ചേർക്കുക
old_balance_button_credit	Credit\nBalance	उधार बैलेंस	Udhaar Balance	ਉਧਾਰ ਬੈਲੇਂਸ	കടം\nബാലൻസ്
old_balance_button_payment	Payment\nAdvance	पेमेंट एडवांस	Payment Advance	ਜਮਾ ਐਡਵਾਂਸ	പേയ്മെന്റ്\nഅഡ്വാൻസ്
confirm_old_balance	Confirm Old Balance	कन्फर्म उधार बैलेंस	Purana balance confirm kare	ਪੁਰਾਣਾ ਬੈਲੰਸ ਕੰਫਰਮ ਕਰੋ	പഴയ ബാലൻസ് സ്ഥിരീകരിക്കുക
old_balance_added	Added Old Balance Successfully	पुराना बैलेंस रिकॉर्ड सफल	Purana balance safal	ਉਧਾਰ ਬੈਲੰਸ ਰਿਕਾਰਡ ਸਫਲ	പഴയ ബാലൻസ് വിജയകരമായി ചേർത്തു
old_balance_title_credit	Old Credit Balance	पुराना उधार बैलेंस	Purana Udhaar Balance	ਪੁਰਾਣਾ ਉਧਾਰ ਬੈਲੰਸ	പഴയ കടം ബാലൻസ്
old_balance_title_payment	Old Payment Advance	पुराना पेमेंट एडवांस	Purana Payment Advance	ਪੁਰਾਣਾ ਉਧਾਰ ਬੈਲੰਸ	പഴയ പേയ്മെന്റ് അഡ്വാൻസ്
old_balance_activity_title_bar	Old Balance	पुराना बैलेंस	Purana Balance	ਪੁਰਾਣਾ ਬੈਲੰਸ	പഴയ ബാലൻസ്
or	or	या	or	or	അല്ലെങ്കിൽ
importcontacts_title	Import Contacts	कांटेक्टलिस्ट से जोड़ें	Import Contacts	ਕੰਟੈਕਟ ਤੋਂ ਚੁਣੋ	കോൺടാക്റ്റുകൾ ഇമ്പോർട് ചെയ്യുക
importcontacts_search_contacts	Search Contacts	कांटेक्ट खोजें	Contacts khoje	ਕੰਟੈਕਟ ਖੋਜੋ	കോൺടാക്റ്റുകൾ തിരയുക
read_contacts_permission_msg	Please allow read contacts permission to add customers from phone contacts	फ़ोनबुक से कांटेक्ट जोड़ने के लिए OkCredit को कांटेक्ट पढ़ने का परमिशन दें	Kripya contacts ka read permission de kar, apne phone contact se direct customer jode	ਫੋਨਬੂਕ ਤੋਂ ਕਸਟਮਰਸ ਜੋੜਣ ਲਈ ਕੰਟੈਕਟ ਰੀਡ ਕਰਣ ਦੀ ਪਰਮਿਸ਼ਨ ਦੋ	ഫോൺ കോൺടാക്റ്റുകളിൽ നിന്ന് ഉപയോക്താക്കളെ ചേർക്കാൻ കോൺടാക്റ്റുകൾ അനുവാദം ദയവായി അനുവദിക്കുക
write_contacts_permission_msg	Please allow write contacts permission to add OkCredit as your phone contact	OkCredit को अपने फ़ोन्बूक कांटैक्ट में जोड़ने के लिए, फ़ोन्बूक कांटैक्ट का परमिशन दें	Kripya contacts ka write permission de kar OkCredit ko apne phone contact me jode	Okਕ੍ਰੇਡਿਟ ਨੂੰ ਆਪਣੇ ਫੋਨ ਕੰਟੈਕਟ ਲਿਸਟ ਵਿਚ ਜੋੜਣ ਲਈ ਰਾਈਟ ਕੰਟੈਕਟ ਦੀ ਪਰਮਿਸ਼ਨ ਦੋ	നിങ്ങളുടെ ഫോൺ കോൺടാക്റ്റായി OkCredit ചേർക്കുന്നതിന് ദയവായി കോൺടാക്റ് അനുമതി നൽകുക
loading_bulk_add_customers	Please wait while we add your selected contacts as OkCredit customers.	आपके चुने हुए कांटेक्ट को, OkCredit खाते में जोड़ा जा रहा है	Aapke chune huye contacts ko, OkCredit customer ki tarah joda jaa raha hai	ਚੁਣੇ ਹੋਏ ਕੰਟੈਕਟ ਨੂੰ ਤੁਹਾਡੇ Okਕ੍ਰੇਡਿਟ ਕਸਟਮਰਸ ਦੀ ਲਿਸਟ ਵਿੱਚ ਜੋੜਿਆ ਜਾ ਰਿਹਾ ਹੈ	നിങ്ങളുടെ തിരഞ്ഞെടുത്ത കോൺടാക്ടുകളെ OkCredit ഉപഭോക്താക്കളായി ചേർക്കുമ്പോൾ ദയവായി കാത്തിരിക്കുക.
reactivate_list_msg	Re-activate deleted customers imported from phonebook. Unselect the contacts you do not wish to re-activate.	कांटेक्ट से, डिलीट किये हुए ग्राहकों को दोबारा जोड़ें। जिन ग्राहकों को नहीं जोड़ना चाहते, उनको अनमार्क कर दें।	Phonebook se imported, deleted customers ko re-activate karen. Jin contacts ko aap re-activate nahi karna chahte, unhe unselect karen.	ਪਹਿਲਾਂ ਡਿਲੇਟ ਕਿੱਤੇ ਕਸਟਮਰ ਨੂੰ ਦੋਬਾਰਾ ਜੋੜੋ। ਜਿਹਨਾਂ ਕਸਟਮਰਸ ਨੂੰ ਨਹੀਂ ਜੋੜਨਾ ਉਸਨੂੰ ਅੰਸਲਕਟ ਕਰੋ।.	ഫോൺബുക്കിൽ നിന്ന് ഇമ്പോർട് ചെയ്ത നീക്കംചെയ്ത ഉപയോക്താക്കളെ വീണ്ടും സജീവമാക്കുക. നിങ്ങൾ വീണ്ടും സജീവമാക്കാൻ ആഗ്രഹിക്കാത്ത കോൺടാക്റ്റുകൾ തിരഞ്ഞെടുക്കുക.
record_first_transaction	Record first transaction with %1$s	%1$s के साथ पहला लेन-देन रिकॉर्ड करें	%1$s ke saath pehla len-den record kare	%1$s ਨਾਲ ਪਹਿਲਾ ਲੇਣ-ਦੇਣ ਰਿਕਾਰਡ ਕਰੋ	%1$s -ന്റെ ആദ്യ ഇടപാട് റെക്കോർഡുചെയ്യുക
volume_low	Increase volume for help audio	सहायता ऑडियो के लिए, वॉल्यूम बढ़ाएं	Help audio sunne ke liye, volume badhaye	ਜਾਣਕਾਰੀ ਵਾਰੇ ਆਡੀਓ ਲਈ ਵੋਲੂਮ ਵਧਾਓ	സഹായ ഓഡിയോയ്ക്കായി ശബ്‌ദം വർദ്ധിപ്പിക്കുക
